Date,Close Price,Open Price,High Price,Low Price,Total Traded Quantity,Year,Month,Avg Price(CP+HP+LP),VWAP,Profit/Loss Percentage,Day_Perc_Change,trend
2019-03-06,1668.95,"1,695.97",1697.75,1668.28,4000000.0,2019,3,1678.3266666666666,1678.3266666666666,-0.013873542775772124,0.02644607767766538,Slight or no change
2019-03-05,1692.43,"1,702.95",1707.8,1689.01,3680000.0,2019,3,1696.4133333333332,1696.4133333333332,-0.002204967662439501,0.014068725845591601,Slight or no change
2019-03-04,1696.17,"1,685.00",1709.43,1674.36,6170000.0,2019,3,1693.32,1693.32,0.014619585698647542,0.0022098402888155455,Slight or no change
2019-03-01,1671.73,"1,655.13",1674.26,1651.0,4970000.0,2019,3,1665.6633333333332,1665.6633333333332,0.019453236006171427,-0.014408933066850649,Slight or no change
2019-02-28,1639.83,"1,635.25",1651.77,1633.83,3030000.0,2019,2,1641.8100000000002,1641.8100000000004,-0.0007677823885344441,-0.019082028796516215,Slight or no change
2019-02-27,1641.09,"1,628.18",1641.81,1615.1,3150000.0,2019,2,1632.6666666666667,1632.6666666666667,0.0028660474211683125,0.0007683723312781332,Slight or no change
2019-02-26,1636.4,"1,625.98",1639.99,1616.13,2670000.0,2019,2,1630.8400000000001,1630.84,0.0020820575627679676,-0.0028578566684336337,Slight or no change
2019-02-25,1633.0,"1,641.45",1654.6,1630.39,3180000.0,2019,2,1639.33,1639.33,0.0008825908946039708,-0.0020777316059643613,Slight or no change
2019-02-22,1631.56,"1,623.50",1634.94,1621.17,3100000.0,2019,2,1629.2233333333334,1629.2233333333331,0.007484068566911951,-0.0008818126148193439,Slight or no change
2019-02-21,1619.44,"1,619.85",1623.56,1600.91,3480000.0,2019,2,1614.6366666666665,1614.6366666666668,-0.0016398495777078198,-0.00742847336291641,Slight or no change
2019-02-20,1622.1,"1,630.00",1634.93,1610.12,3340000.0,2019,2,1622.3833333333332,1622.3833333333332,-0.003366961992651678,0.0016425431013189495,Slight or no change
2019-02-19,1627.58,"1,601.00",1634.0,1600.56,3680000.0,2019,2,1620.7133333333331,1620.7133333333331,0.012208091047607127,0.0033783367239996753,Slight or no change
2019-02-15,1607.95,"1,627.86",1628.91,1604.5,4340000.0,2019,2,1613.7866666666669,1613.7866666666669,-0.00905925492250334,-0.01206085107951671,Slight or no change
2019-02-14,1622.65,"1,624.50",1637.9,1606.06,4120000.0,2019,2,1622.2033333333336,1622.2033333333334,-0.010579268292682872,0.009142075313287146,Slight or no change
2019-02-13,1640.0,"1,647.00",1656.38,1637.11,3560000.0,2019,2,1644.4966666666667,1644.4966666666667,0.0012148887979926918,0.01069238591193411,Slight or no change
2019-02-12,1638.01,"1,604.00",1639.39,1598.88,4860000.0,2019,2,1625.426666666667,1625.426666666667,0.029547454431175357,-0.0012134146341463703,Slight or no change
2019-02-11,1591.0,"1,600.98",1609.29,1586.0,3320000.0,2019,2,1595.43,1595.43,0.0017503872259510475,-0.028699458489264362,Slight or no change
2019-02-08,1588.22,"1,586.00",1588.59,1566.76,5660000.0,2019,2,1581.1899999999998,1581.1899999999996,-0.01619826929390404,-0.0017473287240729052,Slight or no change
2019-02-07,1614.37,"1,625.00",1625.54,1592.91,4630000.0,2019,2,1610.9399999999998,1610.9399999999998,-0.015784083011229987,0.016464973366410174,Slight or no change
2019-02-06,1640.26,"1,670.75",1672.26,1633.34,3940000.0,2019,2,1648.62,1648.62,-0.01118271532001854,0.016037215755991596,Slight or no change
2019-02-05,1658.81,"1,643.34",1665.26,1642.5,4450000.0,2019,2,1655.5233333333333,1655.5233333333333,0.015612467933215373,0.011309182690548925,Slight or no change
2019-02-04,1633.31,"1,623.00",1649.63,1613.5,4930000.0,2019,2,1632.1466666666668,1632.1466666666668,0.0043536277156367344,-0.01537246580379914,Slight or no change
2019-02-01,1626.23,"1,638.88",1673.06,1622.01,11510000.0,2019,2,1640.4333333333334,1640.4333333333334,-0.053818808073403036,-0.004334755802633872,Slight or no change
2019-01-31,1718.73,"1,692.85",1736.41,1679.08,10910000.0,2019,1,1711.4066666666668,1711.406666666667,0.028914710583502423,0.05688002312096074,Slight or no change
2019-01-30,1670.43,"1,623.00",1676.95,1619.68,5780000.0,2019,1,1655.6866666666667,1655.6866666666667,0.048027455015434005,-0.02810214518859855,Slight or no change
2019-01-29,1593.88,"1,631.27",1632.38,1590.72,4630000.0,2019,1,1605.66,1605.66,-0.026869936320509918,-0.04582652370946405,Slight or no change
2019-01-28,1637.89,"1,643.59",1645.0,1614.09,4840000.0,2019,1,1632.3266666666668,1632.3266666666668,-0.019562185361882374,0.027611865385098078,Slight or no change
2019-01-25,1670.57,"1,670.50",1683.48,1661.61,4960000.0,2019,1,1671.8866666666665,1671.8866666666665,0.009450550778582702,0.019952499862627926,Slight or no change
2019-01-24,1654.93,"1,641.07",1657.26,1631.78,4090000.0,2019,1,1647.99,1647.99,0.009091352544481214,-0.009362074022638889,Slight or no change
2019-01-23,1640.02,"1,656.00",1657.43,1612.0,5230000.0,2019,1,1636.4833333333333,1636.4833333333333,0.004809548025021848,-0.009009444508226938,Slight or no change
2019-01-22,1632.17,"1,681.00",1681.87,1610.2,6420000.0,2019,1,1641.4133333333332,1641.413333333333,-0.03774908619266594,-0.004786526993573181,Slight or no change
2019-01-18,1696.2,"1,712.00",1716.2,1691.54,6020000.0,2019,1,1701.3133333333335,1701.3133333333335,0.0017599603123043775,0.03922998217097473,Slight or no change
2019-01-17,1693.22,"1,680.00",1700.17,1677.5,4210000.0,2019,1,1690.2966666666669,1690.2966666666669,0.0056064331444725885,-0.001756868293833258,Slight or no change
2019-01-16,1683.78,"1,684.22",1705.0,1675.88,6370000.0,2019,1,1688.22,1688.22,0.005505923944200284,-0.0055751762913266445,Slight or no change
2019-01-15,1674.56,"1,632.00",1675.16,1626.01,6000000.0,2019,1,1658.5766666666668,1658.5766666666666,0.035462308543726485,-0.005475774744919226,Slight or no change
2019-01-14,1617.21,"1,615.00",1648.2,1595.15,6010000.0,2019,1,1620.1866666666665,1620.1866666666665,-0.014232944848100594,-0.03424780240779657,Slight or no change
2019-01-11,1640.56,"1,640.55",1660.29,1636.22,4690000.0,2019,1,1645.6899999999998,1645.6899999999998,-0.009455265604811004,0.014438446460261822,Slight or no change
2019-01-10,1656.22,"1,641.01",1663.25,1621.62,6510000.0,2019,1,1647.03,1647.03,-0.0019283846163117508,0.009545521041595562,Slight or no change
2019-01-09,1659.42,"1,652.98",1667.8,1641.4,6350000.0,2019,1,1656.206666666667,1656.2066666666672,0.0017143753999204058,0.001932110468416015,Slight or no change
2019-01-08,1656.58,"1,664.69",1676.61,1616.61,8880000.0,2019,1,1649.9333333333332,1649.9333333333332,0.01661235586157798,-0.0017114413469767609,Slight or no change
2019-01-07,1629.51,"1,602.31",1634.56,1589.18,7990000.0,2019,1,1617.75,1617.75,0.0343533982061584,-0.016340895097127772,Slight or no change
2019-01-04,1575.39,"1,530.00",1594.0,1518.31,9180000.0,2019,1,1562.5666666666668,1562.5666666666668,0.050063988055563044,-0.033212438094887387,Slight or no change
2019-01-03,1500.28,"1,520.01",1538.0,1497.11,6980000.0,2019,1,1511.7966666666664,1511.7966666666664,-0.025241532554105328,-0.04767708313496988,Slight or no change
2019-01-02,1539.13,"1,465.20",1553.36,1460.93,7980000.0,2019,1,1517.8066666666666,1517.8066666666666,0.024740840362989992,0.025895166235636147,Slight or no change
2018-12-31,1501.97,"1,510.80",1520.76,1487.0,6950000.0,2018,12,1503.243333333333,1503.2433333333333,0.016204110905129868,-0.02414350964505929,Slight or no change
2018-12-28,1478.02,"1,473.35",1513.47,1449.0,8830000.0,2018,12,1480.1633333333332,1480.1633333333332,0.01120658985796768,-0.015945724615005652,Slight or no change
2018-12-27,1461.64,"1,454.20",1469.0,1390.31,9720000.0,2018,12,1440.3166666666668,1440.3166666666668,-0.0062954653613433885,-0.011082394013612773,Slight or no change
2018-12-26,1470.9,"1,368.89",1473.16,1363.01,10410000.0,2018,12,1435.6900000000003,1435.6900000000003,0.09445221583975717,0.00633534933362534,Slight or no change
2018-12-24,1343.96,"1,346.00",1396.03,1307.0,7220000.0,2018,12,1348.9966666666667,1348.9966666666667,-0.024313042215688415,-0.08630090420830783,Slight or no change
2018-12-21,1377.45,"1,464.99",1480.0,1363.96,13640000.0,2018,12,1407.1366666666665,1407.1366666666665,-0.05707714107733267,0.024918896395726087,Slight or no change
2018-12-20,1460.83,"1,484.00",1509.5,1432.69,9990000.0,2018,12,1467.6733333333334,1467.6733333333334,-0.022908473125183938,0.060532142727503624,Slight or no change
2018-12-19,1495.08,"1,543.05",1584.53,1483.18,8790000.0,2018,12,1520.93,1520.93,-0.03635238610874784,0.023445575460525836,Slight or no change
2018-12-18,1551.48,"1,540.00",1567.55,1523.01,6520000.0,2018,12,1547.3466666666666,1547.3466666666666,0.020099808667179475,0.037723733847018215,Slight or no change
2018-12-17,1520.91,"1,566.00",1576.13,1505.01,8830000.0,2018,12,1534.0166666666667,1534.0166666666667,-0.04460051133543982,-0.019703766725964855,Slight or no change
2018-12-14,1591.91,"1,638.00",1642.57,1585.0,6370000.0,2018,12,1606.493333333333,1606.493333333333,-0.0400812841447678,0.04668257819331845,Slight or no change
2018-12-13,1658.38,"1,680.00",1692.12,1641.5,5270000.0,2018,12,1664.0,1664.0,-0.0031018190124673015,0.04175487307699566,Slight or no change
2018-12-12,1663.54,"1,669.00",1704.99,1660.27,6600000.0,2018,12,1676.2666666666664,1676.2666666666664,0.012353642803242347,0.0031114702299834818,Slight or no change
2018-12-11,1643.24,"1,678.00",1679.47,1619.6,6240000.0,2018,12,1647.4366666666665,1647.4366666666663,0.0013467151727878444,-0.012202892626567374,Slight or no change
2018-12-10,1641.03,"1,623.84",1657.99,1590.87,7490000.0,2018,12,1629.9633333333331,1629.9633333333331,0.007304512224315962,-0.0013449039702052579,Slight or no change
2018-12-07,1629.13,"1,705.07",1718.93,1625.46,7580000.0,2018,12,1657.8400000000001,1657.8400000000001,-0.04123141026018276,-0.007251543238088187,Slight or no change
2018-12-06,1699.19,"1,614.87",1701.05,1609.85,8790000.0,2018,12,1670.03,1670.03,0.01845480700071923,0.04300454843996482,Slight or no change
2018-12-04,1668.4,"1,756.00",1770.34,1665.0,8690000.0,2018,12,1701.2466666666667,1701.2466666666667,-0.05865625493692016,-0.018120398542835092,Slight or no change
2018-12-03,1772.36,"1,769.46",1778.34,1730.0,6860000.0,2018,12,1760.2333333333333,1760.2333333333333,0.04862824449611567,0.062311196355789855,Slight or no change
2018-11-30,1690.17,"1,679.50",1696.0,1666.5,5760000.0,2018,11,1684.2233333333334,1684.2233333333334,0.009918915850547116,-0.04637319731882905,Slight or no change
2018-11-29,1673.57,"1,674.99",1689.99,1652.33,6610000.0,2018,11,1671.9633333333331,1671.9633333333331,-0.0024914319773506562,-0.00982149724583925,Slight or no change
2018-11-28,1677.75,"1,613.92",1681.45,1601.21,8460000.0,2018,11,1653.47,1653.47,0.06091360928785517,0.002497654714173958,Slight or no change
2018-11-27,1581.42,"1,575.99",1597.65,1558.01,5780000.0,2018,11,1579.0266666666666,1579.0266666666669,5.6914116598145565e-05,-0.057416182387125536,Slight or no change
2018-11-26,1581.33,"1,539.00",1584.81,1524.22,6260000.0,2018,11,1563.4533333333331,1563.4533333333331,0.052774190112245836,-5.691087756587443e-05,Slight or no change
2018-11-23,1502.06,"1,517.00",1536.2,1501.81,2710000.0,2018,11,1513.3566666666666,1513.3566666666666,-0.009672123581652682,-0.05012868914141888,Slight or no change
2018-11-21,1516.73,"1,542.99",1550.0,1515.0,5720000.0,2018,11,1527.243333333333,1527.243333333333,0.014223048426571076,0.009766587220217726,Slight or no change
2018-11-20,1495.46,"1,437.50",1534.75,1420.0,10880000.0,2018,11,1483.4033333333334,1483.4033333333334,-0.01112881788545843,-0.014023590223704918,Slight or no change
2018-11-19,1512.29,"1,577.01",1581.19,1503.36,7790000.0,2018,11,1532.28,1532.28,-0.05090968426205441,0.01125406229521353,Slight or no change
2018-11-16,1593.41,"1,587.50",1614.48,1573.12,6070000.0,2018,11,1593.67,1593.67,-0.016073457491478517,0.0536405054586091,Slight or no change
2018-11-15,1619.44,"1,581.01",1624.82,1546.51,8430000.0,2018,11,1596.9233333333334,1596.9233333333334,0.012776655555625084,0.016336034040203007,Slight or no change
2018-11-14,1599.01,"1,656.32",1673.0,1597.07,6490000.0,2018,11,1623.0266666666666,1623.0266666666666,-0.019715909439236914,-0.01261547201501756,Slight or no change
2018-11-13,1631.17,"1,649.29",1677.06,1613.75,5930000.0,2018,11,1640.6599999999999,1640.66,-0.003470079726303471,0.02011244457508088,Slight or no change
2018-11-12,1636.85,"1,698.24",1708.55,1630.01,6810000.0,2018,11,1658.47,1658.47,-0.044136110673137094,0.003482163109914893,Slight or no change
2018-11-09,1712.43,"1,732.50",1743.92,1701.87,5900000.0,2018,11,1719.4066666666668,1719.4066666666668,-0.02420636955741321,0.046174053822891636,Slight or no change
2018-11-08,1754.91,"1,755.00",1784.0,1725.11,6530000.0,2018,11,1754.6733333333332,1754.6733333333332,-0.0003303920842613329,0.024806853418825936,Slight or no change
2018-11-07,1755.49,"1,673.00",1759.23,1664.08,8189999.999999999,2018,11,1726.2666666666667,1726.2666666666667,0.06858979431583694,0.00033050127926781414,Slight or no change
2018-11-06,1642.81,"1,618.35",1665.0,1614.55,4260000.0,2018,11,1640.7866666666666,1640.7866666666666,0.009221034525125932,-0.06418720699064084,Slight or no change
2018-11-05,1627.8,"1,657.57",1658.09,1596.36,5620000.0,2018,11,1627.4166666666667,1627.416666666667,-0.022653449652663128,-0.009136783925103975,Slight or no change
2018-11-02,1665.53,"1,678.59",1697.44,1651.83,6960000.0,2018,11,1671.6000000000001,1671.6,0.0,0.02317852316009339,Slight or no change
2018-11-01,1665.53,"1,623.53",1670.45,1598.44,8140000.000000001,2018,11,1644.8066666666666,1644.8066666666666,0.04225255161106625,0.0,Slight or no change
2018-10-31,1598.01,"1,569.99",1623.91,1565.09,9390000.0,2018,10,1595.67,1595.67,0.04416434704198842,-0.04053964803996324,Slight or no change
2018-10-30,1530.42,"1,486.16",1540.99,1476.36,12460000.0,2018,10,1515.9233333333332,1515.9233333333332,-0.00549750467872741,-0.04229635609289051,Slight or no change
2018-10-29,1538.88,"1,660.00",1665.74,1495.0,13870000.0,2018,10,1566.54,1566.54,-0.06326355451939046,0.0055278943035246275,Slight or no change
2018-10-26,1642.81,"1,649.59",1698.46,1603.0,14960000.0,2018,10,1648.0900000000001,1648.0900000000001,-0.07819680501860099,0.06753613017259297,Slight or no change
2018-10-25,1782.17,"1,703.34",1794.81,1692.01,10290000.0,2018,10,1756.33,1756.33,0.07088691263069344,0.08483026034660135,Slight or no change
2018-10-24,1664.2,"1,773.70",1777.71,1656.56,6930000.0,2018,10,1699.4899999999998,1699.4899999999998,-0.05908294227398654,-0.06619458300835501,Slight or no change
2018-10-23,1768.7,"1,742.24",1776.34,1714.0,6720000.0,2018,10,1753.0133333333333,1753.0133333333333,-0.011512882132677532,0.06279293354164173,Slight or no change
2018-10-22,1789.3,"1,784.00",1809.5,1756.0,4500000.0,2018,10,1784.9333333333334,1784.9333333333334,0.014325153200342387,0.011646972352575391,Slight or no change
2018-10-19,1764.03,"1,785.16",1809.1,1753.0,5910000.0,2018,10,1775.3766666666668,1775.3766666666668,-0.003778124152886992,-0.014122841334600067,Slight or no change
2018-10-18,1770.72,"1,821.49",1830.15,1767.87,5870000.0,2018,10,1789.58,1789.58,-0.03330731057524853,0.0037924525093111505,Slight or no change
2018-10-17,1831.73,"1,842.79",1845.0,1807.0,5300000.0,2018,10,1827.9099999999999,1827.91,0.006467175102749501,0.03445491099665676,Slight or no change
2018-10-16,1819.96,"1,783.50",1823.88,1761.55,5860000.0,2018,10,1801.7966666666669,1801.7966666666669,0.033510321133479085,-0.006425619496323143,Slight or no change
2018-10-15,1760.95,"1,795.00",1795.05,1734.23,6440000.0,2018,10,1763.4099999999999,1763.41,-0.015464522729941046,-0.032423789533835956,Slight or no change
2018-10-12,1788.61,"1,808.00",1808.95,1742.53,9440000.0,2018,10,1780.03,1780.03,0.04027661455425275,0.01570743064822966,Slight or no change
2018-10-11,1719.36,"1,724.00",1755.4,1685.1,13940000.0,2018,10,1719.9533333333336,1719.9533333333336,-0.020447229739353426,-0.038717216162271306,Slight or no change
2018-10-10,1755.25,"1,857.89",1858.56,1754.41,10990000.0,2018,10,1789.4066666666668,1789.4066666666668,-0.061524231147611075,0.020874046156709625,Slight or no change
2018-10-09,1870.32,"1,859.99",1896.68,1852.32,4770000.0,2018,10,1873.1066666666666,1873.1066666666666,0.0031645230152003642,0.06555761287565876,Slight or no change
2018-10-08,1864.42,"1,874.00",1902.0,1830.66,7390000.0,2018,10,1865.6933333333334,1865.6933333333334,-0.013351678882332716,-0.0031545403995038024,Slight or no change
2018-10-05,1889.65,"1,917.99",1929.08,1862.83,6820000.0,2018,10,1893.8533333333332,1893.8533333333332,-0.010353929465492129,0.01353235858872992,Slight or no change
2018-10-04,1909.42,"1,949.00",1956.0,1896.57,7260000.0,2018,10,1920.6633333333332,1920.663333333333,-0.02219422765726455,0.010462254914931357,Slight or no change
2018-10-03,1952.76,"1,981.70",1989.7,1949.81,5250000.0,2018,10,1964.0900000000001,1964.09,-0.009409986252796342,0.022697992060416228,Slight or no change
2018-10-02,1971.31,"1,999.99",2013.39,1965.77,5400000.0,2018,10,1983.4899999999998,1983.4899999999996,-0.016489053862579553,0.009499375243245511,Slight or no change
2018-10-01,2004.36,"2,021.99",2033.19,2003.6,3470000.0,2018,10,2013.7166666666665,2013.7166666666665,0.0006789815277083873,0.016765501113472636,Slight or no change
2018-09-28,2003.0,"2,004.41",2026.52,1996.46,4090000.0,2018,9,2008.6599999999999,2008.6599999999999,-0.004957823724031048,-0.0006785208246022911,Slight or no change
2018-09-27,2012.98,"1,993.24",2016.16,1988.58,4330000.0,2018,9,2005.9066666666668,2005.906666666667,0.019307795528774395,0.004982526210683957,Slight or no change
2018-09-26,1974.85,"1,968.50",1995.25,1961.52,4310000.0,2018,9,1977.2066666666667,1977.2066666666667,0.0001519333519029422,-0.018942065991713886,Slight or no change
2018-09-25,1974.55,"1,942.90",1975.91,1938.85,4540000.0,2018,9,1963.1033333333332,1963.103333333333,0.020776897785314035,-0.00015191027166616689,Slight or no change
2018-09-24,1934.36,"1,903.79",1936.88,1865.0,4210000.0,2018,9,1912.08,1912.08,0.010104385877880486,-0.02035400470993398,Slight or no change
2018-09-21,1915.01,"1,954.22",1957.31,1910.5,6860000.0,2018,9,1927.6066666666666,1927.6066666666666,-0.015064547652111281,-0.010003308587853255,Slight or no change
2018-09-20,1944.3,"1,938.58",1955.0,1932.25,3150000.0,2018,9,1943.8500000000001,1943.85,0.009281465101068241,0.015294959295251598,Slight or no change
2018-09-19,1926.42,"1,940.50",1940.83,1904.9,4059999.9999999995,2018,9,1924.05,1924.05,-0.007537157723912255,-0.009196111711155641,Slight or no change
2018-09-18,1941.05,"1,918.65",1958.2,1915.44,4270000.0,2018,9,1938.2300000000002,1938.2300000000002,0.017305807560677757,0.007594397898692762,Slight or no change
2018-09-17,1908.03,"1,954.73",1956.82,1887.41,7050000.0,2018,9,1917.42,1917.42,-0.03155025657423907,-0.017011411349527328,Slight or no change
2018-09-14,1970.19,"1,992.93",1993.65,1959.22,3640000.0,2018,9,1974.3533333333335,1974.3533333333335,-0.009890093322679289,0.032578104117859885,Slight or no change
2018-09-13,1989.87,"2,000.00",2008.76,1982.03,3620000.0,2018,9,1993.5533333333333,1993.553333333333,-6.532663316588399e-05,0.009988884320801361,Slight or no change
2018-09-12,1990.0,"1,994.00",2000.0,1962.44,4410000.0,2018,9,1984.1466666666668,1984.1466666666668,0.0014342148302845326,6.533090101368266e-05,Slight or no change
2018-09-11,1987.15,"1,928.27",1988.88,1917.0,5030000.0,2018,9,1964.3433333333335,1964.3433333333335,0.024827102490446208,-0.0014321608040200884,Slight or no change
2018-09-10,1939.01,"1,971.00",1973.04,1931.52,4540000.0,2018,9,1947.8566666666666,1947.8566666666666,-0.006690333850732784,-0.024225649799964777,Slight or no change
2018-09-07,1952.07,"1,938.71",1975.2,1937.35,4890000.0,2018,9,1954.8733333333332,1954.8733333333332,-0.0031864209445899828,0.006735395897906615,Slight or no change
2018-09-06,1958.31,"2,006.51",2007.5,1935.21,7490000.0,2018,9,1967.006666666667,1967.0066666666671,-0.018302403224351064,0.0031966066790638514,Slight or no change
2018-09-05,1994.82,"2,038.11",2040.38,1989.89,8220000.000000001,2018,9,2008.3633333333335,2008.3633333333335,-0.02191212595182179,0.01864362639214434,Slight or no change
2018-09-04,2039.51,"2,026.50",2050.5,2013.0,5720000.0,2018,9,2034.3366666666668,2034.3366666666668,0.013315380755300045,0.0224030238317241,Slight or no change
2018-08-31,2012.71,"2,007.00",2022.38,2004.74,4200000.0,2018,8,2013.2766666666666,2013.2766666666666,0.005158860955462963,-0.013140411177194555,Slight or no change
2018-08-30,2002.38,"1,997.42",2025.57,1986.9,7280000.0,2018,8,2004.95,2004.95,0.0021420349331866275,-0.005132383701576426,Slight or no change
2018-08-29,1998.1,"1,953.45",1998.69,1948.94,6530000.0,2018,8,1981.9099999999999,1981.91,0.03377448494945208,-0.0021374564268521468,Slight or no change
2018-08-28,1932.82,"1,937.73",1941.78,1928.82,3100000.0,2018,8,1934.4733333333334,1934.4733333333331,0.002666417662682537,-0.03267103748561129,Slight or no change
2018-08-27,1927.68,"1,915.00",1927.7,1909.28,3570000.0,2018,8,1921.5533333333333,1921.5533333333333,0.011698392455087915,-0.002659326786767502,Slight or no change
2018-08-24,1905.39,"1,910.51",1916.01,1902.54,2800000.0,2018,8,1907.9800000000002,1907.9800000000002,0.0013085290871827258,-0.011563122509960166,Slight or no change
2018-08-23,1902.9,"1,907.17",1919.5,1900.76,3560000.0,2018,8,1907.72,1907.72,-0.0010499238805186622,-0.0013068190764095045,Slight or no change
2018-08-22,1904.9,"1,876.64",1905.8,1876.64,3080000.0,2018,8,1895.78,1895.78,0.011404784912552706,0.001051027379263214,Slight or no change
2018-08-21,1883.42,"1,880.00",1897.75,1874.4,3110000.0,2018,8,1885.1899999999998,1885.1899999999996,0.003575405896489088,-0.011276182476770424,Slight or no change
2018-08-20,1876.71,"1,890.57",1891.75,1866.06,2860000.0,2018,8,1878.1733333333334,1878.1733333333336,-0.002927394247218705,-0.003562667912627049,Slight or no change
2018-08-17,1882.22,"1,885.80",1888.0,1855.55,4099999.9999999995,2018,8,1875.256666666667,1875.256666666667,-0.0022793291351270884,0.0029359890446578607,Slight or no change
2018-08-16,1886.52,"1,903.94",1905.0,1883.55,3960000.0,2018,8,1891.6899999999998,1891.6899999999998,0.0020715810944322757,0.0022845363453793954,Slight or no change
2018-08-15,1882.62,"1,909.55",1916.21,1869.79,7700000.0,2018,8,1889.54,1889.54,-0.019289974734977833,-0.002067298517905991,Slight or no change
2018-08-14,1919.65,"1,919.39",1921.01,1900.0,3990000.0,2018,8,1913.5533333333333,1913.5533333333333,0.01236683894104,0.01966939690431424,Slight or no change
2018-08-13,1896.2,"1,898.50",1925.0,1893.67,5530000.0,2018,8,1904.9566666666667,1904.9566666666665,0.005248369824524249,-0.01221576849946604,Slight or no change
2018-08-10,1886.3,"1,888.51",1899.5,1878.21,3640000.0,2018,8,1888.0033333333333,1888.0033333333333,-0.006436592714324857,-0.0052209682522941225,Slight or no change
2018-08-09,1898.52,"1,882.00",1914.57,1877.48,4860000.0,2018,8,1896.8566666666666,1896.8566666666666,0.006360918516633802,0.006478290833907607,Slight or no change
2018-08-08,1886.52,"1,861.00",1891.51,1854.5,3960000.0,2018,8,1877.51,1877.51,0.01290752115458956,-0.006320712976423781,Slight or no change
2018-08-07,1862.48,"1,854.53",1869.72,1846.27,3380000.0,2018,8,1859.4899999999998,1859.4899999999998,0.007971857664727381,-0.012743040094989722,Slight or no change
2018-08-06,1847.75,"1,825.81",1847.77,1818.92,3390000.0,2018,8,1838.1466666666668,1838.1466666666668,0.013415309687433177,-0.007908809759030966,Slight or no change
2018-08-03,1823.29,"1,837.74",1841.0,1821.5,3460000.0,2018,8,1828.5966666666666,1828.5966666666666,-0.006018546281203472,-0.013237721553240434,Slight or no change
2018-08-02,1834.33,"1,788.77",1836.56,1786.0,4350000.0,2018,8,1818.9633333333331,1818.9633333333331,0.02067695320976861,0.006054988509781811,Slight or no change
2018-08-01,1797.17,"1,784.00",1798.44,1776.02,4150000.0000000005,2018,8,1790.5433333333333,1790.5433333333333,0.011100234044468459,-0.020258077881297187,Slight or no change
2018-07-31,1777.44,"1,786.49",1801.83,1739.32,5740000.0,2018,7,1772.8633333333335,1772.8633333333335,-0.0010004383943525662,-0.010978371550827148,Slight or no change
2018-07-30,1779.22,"1,827.33",1829.5,1766.02,6560000.0,2018,7,1791.58,1791.58,-0.02093800040720419,0.00100144027365201,Slight or no change
2018-07-27,1817.27,"1,876.05",1880.05,1806.53,9680000.0,2018,7,1834.6166666666666,1834.6166666666666,0.005127212389380521,0.021385775789390937,Slight or no change
2018-07-26,1808.0,"1,839.00",1844.68,1804.5,9920000.0,2018,7,1819.0600000000002,1819.06,-0.02983993432102205,-0.005101058180677631,Slight or no change
2018-07-25,1863.61,"1,829.30",1863.84,1822.64,3840000.0,2018,7,1850.03,1850.03,0.01878922393999688,0.03075774336283188,Slight or no change
2018-07-24,1829.24,"1,829.01",1840.0,1809.38,4280000.0,2018,7,1826.2066666666667,1826.2066666666667,0.015116537180910106,-0.018442699921120798,Slight or no change
2018-07-23,1802.0,"1,812.21",1819.0,1769.99,3890000.0,2018,7,1796.9966666666667,1796.9966666666667,-0.006450901472128822,-0.01489143032078899,Slight or no change
2018-07-20,1813.7,"1,825.01",1834.84,1810.06,3890000.0,2018,7,1819.5333333333335,1819.5333333333333,0.00040265420828806774,0.0064927857935628275,Slight or no change
2018-07-19,1812.97,"1,829.46",1841.0,1811.27,4680000.0,2018,7,1821.7466666666667,1821.7466666666667,-0.016251383673735183,-0.00040249214313281545,Slight or no change
2018-07-18,1842.92,"1,848.00",1858.88,1831.27,4860000.0,2018,7,1844.3566666666666,1844.3566666666666,-0.0005477431355854023,0.01651985416195534,Slight or no change
2018-07-17,1843.93,"1,811.56",1851.69,1797.38,5680000.0,2018,7,1831.0,1831.0,0.01176412490603518,0.0005480433225533154,Slight or no change
2018-07-16,1822.49,"1,821.95",1841.95,1814.45,5470000.0,2018,7,1826.2966666666669,1826.2966666666669,0.005217784592643275,-0.01162733943262495,Slight or no change
2018-07-13,1813.03,"1,803.93",1815.3,1795.22,4390000.0,2018,7,1807.8500000000001,1807.8500000000001,0.00913381794703392,-0.005190700634845724,Slight or no change
2018-07-12,1796.62,"1,764.51",1798.0,1762.18,4530000.0,2018,7,1785.6000000000001,1785.6000000000001,0.023715099715099653,-0.009051146423390777,Slight or no change
2018-07-11,1755.0,"1,737.99",1756.96,1734.0,3210000.0,2018,7,1748.6533333333334,1748.6533333333334,0.006844246071586376,-0.023165722300764746,Slight or no change
2018-07-10,1743.07,"1,738.53",1750.0,1731.0,3000000.0,2018,7,1741.3566666666666,1741.3566666666666,0.002328897885015672,-0.006797720797720785,Slight or no change
2018-07-09,1739.02,"1,724.05",1739.56,1716.23,3010000.0,2018,7,1731.6033333333332,1731.6033333333332,0.01659622478268233,-0.0023234867217036825,Slight or no change
2018-07-06,1710.63,"1,696.00",1715.27,1691.67,2650000.0,2018,7,1705.8566666666666,1705.8566666666663,0.006412783206744654,-0.016325286655702542,Slight or no change
2018-07-05,1699.73,"1,705.38",1710.69,1682.15,2980000.0,2018,7,1697.5233333333333,1697.5233333333333,0.003406219745448524,-0.006371921455837981,Slight or no change
